,victim_recording_id,attacker_recording_id,type_id,timestamp,victim_pos_x,victim_pos_y,victim_pos_z,victim_rot_x,victim_rot_y,victim_rot_z,attacker_pos_x,attacker_pos_y,attacker_pos_z,attacker_rot_x,attacker_rot_y,attacker_rot_z,weapon_id,hitbone_id,damage_flags,recording_id,session_id,timestamp
248,3447379,3450833,9,1510687790316,-10077.6220703125,-124828.234375,-647.989624023438,0.978845298290253,-0.183509424328804,0.0904768407344818,6744.5771484375,-104207.0390625,-3575.35498046875,-0.629814863204956,-0.771646499633789,0.0888535529375076,1133825561,0,,3447379,37549105,1510686991045
249,3447379,3449084,9,1510687624430,-9197.4990234375,-126173.703125,-257.818267822266,0.948500454425812,0.302385836839676,-0.0943912789225578,8180.80712890625,-107094.859375,-4197.701171875,-0.664258182048798,-0.729234278202057,0.164251163601875,1581610878,0,,3447379,37549105,1510686991045
250,3447379,3455408,9,1510688048963,-10851.66015625,-123982.515625,-834.166687011719,-0.997531950473785,-0.0664700865745544,-0.0226244702935219,-7378.6962890625,-127674.609375,137.33154296875,-0.706501126289368,0.680827617645264,-0.193209514021873,1719842945,-1,,3447379,37549105,1510686991045
251,3447733,3447218,9,1510687101146,14664.8662109375,-99720.75,-3169.6005859375,0.982531130313873,-0.136226937174797,0.12678650021553,31955.57421875,-91255.9453125,-2022.62023925781,-0.905971705913544,-0.42287278175354,-0.0198446605354548,1569417135,0,,3447733,37549105,1510687034596
252,3447395,3450203,9,1510687584453,-20541.53125,-81041.0234375,-4304.53857421875,0.283188909292221,0.950583159923553,0.127261981368065,-15288.2138671875,-63900.57421875,-2043.11706542969,-0.294540822505951,-0.949305295944214,-0.109841465950012,2113594951,0,,3447395,37549105,1510686994135
253,3447395,3450203,9,1510687462391,-21174.6015625,-81034.671875,-4098.49365234375,0.668846487998962,0.734837532043457,-0.112508945167065,-9391.0810546875,-68606.578125,-4424.818359375,-0.689443230628967,-0.723588705062866,0.0329746082425117,2113594951,0,,3447395,37549105,1510686994135
254,3447395,3450203,9,1510687585268,-20541.53125,-81041.0234375,-4304.53857421875,0.293090909719467,0.9443119764328,0.149574935436249,-15288.2138671875,-63900.57421875,-2043.11706542969,-0.292713940143585,-0.949848175048828,-0.110031992197037,2113594951,0,,3447395,37549105,1510686994135
255,3447393,3449084,9,1510687779032,-10401.3408203125,-124679.65625,-687.968017578125,0.979376375675201,-0.19695882499218,0.0450454391539097,4899.80859375,-105383.0625,-4270.10595703125,-0.615574419498444,-0.773991405963898,0.148342490196228,1581610878,0,,3447393,37549105,1510686993492
256,3447393,3450833,9,1510687778460,-10401.3408203125,-124679.65625,-687.968017578125,0.99724280834198,0.0566616579890251,-0.0479185581207275,6744.5771484375,-104207.0390625,-3575.35498046875,-0.63587474822998,-0.767135798931122,0.0846510156989098,1133825561,0,,3447393,37549105,1510686993492
257,3447393,3450226,9,1510687664900,-10585.2197265625,-123442.484375,-973.909301757812,0.966709971427917,0.154309153556824,-0.204109057784081,29309.150390625,-111664.703125,-2054.99755859375,-0.958607614040375,-0.283379375934601,0.027703981846571,2113594951,0,,3447393,37549105,1510686993492
258,3448022,3449069,9,1510687700897,4169.2919921875,-113788.3828125,-5323.53271484375,-0.966952800750732,-0.253273487091064,-0.0292373951524496,1392.86499023438,-112527.5859375,-5189.17041015625,0.908147215843201,-0.41764885187149,-0.0289499834179878,803140991,0,,3448022,37549105,1510687072402
259,3448022,3449069,9,1510687697351,4386.36328125,-112989.9140625,-5370.1171875,-0.167941480875015,-0.98126757144928,-0.0943912789225578,1392.86499023438,-112527.5859375,-5189.17041015625,0.987533748149872,-0.151135012507439,-0.0439921468496323,803140991,0,,3448022,37549105,1510687072402
260,3448022,3449069,9,1510687698675,4280.0078125,-113586.2265625,-5359.5751953125,-0.329510927200317,-0.93732088804245,-0.11336649954319,1392.86499023438,-112527.5859375,-5189.17041015625,0.940803170204163,-0.336319655179977,-0.0421723164618015,803140991,0,,3448022,37549105,1510687072402
261,3447681,3452083,9,1510687681204,-14075.173828125,-80084.7890625,-5308.1123046875,-0.217497527599335,0.973800301551819,-0.0663917064666748,-13714.6103515625,-78427.7265625,-5344.35791015625,-0.229450866580009,-0.972389459609985,0.0425551161170006,-1167645854,0,,3447681,37549105,1510687028945
262,3447681,3451858,9,1510687658398,-14475.7978515625,-79955.328125,-5283.18212890625,-0.00565436854958534,0.999621093273163,-0.0269375648349524,-16429.9921875,-76229.4296875,-5393.65625,0.46535912156105,-0.884859204292297,0.0215699318796396,1581610878,0,,3447681,37549105,1510687028945
263,3447681,3447681,9,1510687625782,-13711.9365234375,-80406.765625,-5232.84765625,-0.395097941160202,0.918530941009521,0.0140929818153381,-13711.9365234375,-80406.765625,-5232.84765625,-0.395097941160202,0.918530941009521,0.0140929818153381,-748308999,-1,,3447681,37549105,1510687028945
264,3448197,3447218,9,1510687434488,14532.3857421875,-101698.4765625,-3055.21166992188,-0.551350295543671,-0.829968154430389,-0.0846511349081993,32065.375,-89998.5390625,-1585.4931640625,-0.827291071414948,-0.560266733169556,-0.0411184690892696,1569417135,0,,3448197,37549105,1510687094361
265,3448374,3449680,9,1510687412896,2548.6962890625,-119386.359375,-4584.38427734375,0.988464534282684,-0.150016769766808,-0.0208033807575703,8322.953125,-120221.6640625,-4720.21337890625,-0.992325186729431,0.119591630995274,0.0314414240419865,315705828,-1,,3448374,37549105,1510687112793
266,3448659,3472516,9,1510690250105,34389.9765625,-106843.4921875,-2616.95703125,0.341556221246719,0.905035793781281,-0.253474980592728,36886.734375,-99681.609375,-3624.15649414062,-0.311388969421387,-0.936554908752441,0.160940229892731,2113594951,0,,3448659,37549105,1510687147078
267,3448659,3449687,9,1510688502689,-31405.255859375,-80133.5703125,-1662.36560058594,-0.947370529174805,-0.317811846733093,-0.0385317765176296,-34252.52734375,-78350.1328125,-1241.35681152344,0.847759068012238,-0.510007202625275,-0.145592629909515,826096074,0,,3448659,37549105,1510687147078
268,3448659,3472516,9,1510690249728,34389.9765625,-106843.4921875,-2616.95703125,0.339000016450882,0.902187943458557,-0.26671302318573,36886.734375,-99681.609375,-3624.15649414062,-0.330365478992462,-0.929767370223999,0.162454023957253,2113594951,0,,3448659,37549105,1510687147078
269,3450099,3449084,9,1510687723823,-7544.0078125,-128583.453125,182.380966186523,0.995214343070984,-0.0763862878084183,-0.0609382465481758,8179.16845703125,-107093.5078125,-4197.20361328125,-0.581383109092712,-0.795159935951233,0.172378644347191,1581610878,0,,3450099,37549105,1510687332019
270,3450099,3451366,9,1510687775390,-7416.81103515625,-128761.828125,196.932708740234,0.851925790309906,0.393476277589798,-0.345541387796402,-4609.9814453125,-128762.9765625,-466.847686767578,-0.976595878601074,0.00149808486457914,0.215076982975006,1581610878,0,,3450099,37549105,1510687332019
271,3450099,3449084,9,1510687649343,-7944.82763671875,-127551.3984375,119.509811401367,0.811378955841064,0.545415282249451,-0.210205659270287,8180.80712890625,-107094.859375,-4197.701171875,-0.612210035324097,-0.770973801612854,0.175494238734245,1581610878,0,,3450099,37549105,1510687332019
272,3450099,3451366,9,1510687775749,-7416.91748046875,-128761.5390625,196.908554077148,0.936141788959503,0.184904292225838,-0.299080193042755,-4657.0888671875,-128780.1484375,-442.636688232422,-0.977774500846863,0.0218457765877247,0.208518087863922,1581610878,0,,3450099,37549105,1510687332019
273,3450099,3449084,9,1510687717311,-7219.095703125,-128678.3203125,169.636840820312,-0.863372385501862,0.32139578461647,-0.38896381855011,8179.16845703125,-107093.5078125,-4197.20361328125,-0.569865763187408,-0.803897142410278,0.170300602912903,1581610878,0,,3450099,37549105,1510687332019
274,3450099,3449084,9,1510687650300,-7882.9619140625,-127501.65625,112.338348388672,0.431986123323441,0.872954905033112,-0.226578429341316,8180.80712890625,-107094.859375,-4197.701171875,-0.61123913526535,-0.771420538425446,0.176909849047661,1581610878,0,,3450099,37549105,1510687332019
275,3448195,3448374,9,1510687409520,8116.21923828125,-120209.84375,-4821.017578125,-0.869002401828766,0.48635858297348,-0.0910497605800629,2548.6962890625,-119386.359375,-4584.38427734375,0.988889336585999,-0.141072779893875,-0.0468654558062553,1581610878,0,,3448195,37549105,1510687095952
276,3448195,3446034,9,1510687207028,7264.83935546875,-119013.2734375,-4664.76123046875,0.601534307003021,0.793922126293182,0.0885670632123947,9463.9833984375,-116090.203125,-4574.86279296875,-0.611902892589569,-0.790467441082001,-0.0271291825920343,-1167645854,0,,3448195,37549105,1510687095952
277,3448195,3448374,9,1510687405233,8182.25439453125,-120157.4140625,-4755.9140625,-0.0439937114715576,0.986167788505554,-0.159804791212082,2548.6962890625,-119386.359375,-4584.38427734375,0.989819347858429,-0.140043586492538,-0.025404104962945,1581610878,0,,3448195,37549105,1510687095952
278,3448402,3443200,9,1510687231564,14562.3583984375,-98694.2578125,-3273.9462890625,-0.586346924304962,-0.792500734329224,-0.167749330401421,-5575.7138671875,-130981.875,641.523132324219,0.525446176528931,0.845106601715088,-0.0984943211078644,1816998062,0,,3448402,37549105,1510687114075
279,3448825,3448195,9,1510687218389,8488.4912109375,-116601.8828125,-4653.74951171875,0.711238324642181,0.701620757579803,0.0432256124913692,6848.19140625,-119443.734375,-4834.60791015625,0.639113545417786,0.767891347408295,0.043321393430233,1905402143,-1,,3448825,37549105,1510687165357
280,3449069,3444688,9,1510687298183,2664.65673828125,-112091.3046875,-5382.0556640625,0.815124571323395,0.575479567050934,0.0662960112094879,9809.6953125,-115333.046875,-4182.85693359375,-0.902252733707428,0.415461957454681,-0.115461699664593,1581610878,0,,3449069,37549105,1510687197720
281,3449069,3454042,9,1510687936186,1788.68676757812,-112344.6953125,-5234.29345703125,-0.943253815174103,-0.271480917930603,-0.191233858466148,9293.8544921875,-115042.6796875,-4457.841796875,-0.940908551216125,0.33107653260231,-0.0712700709700584,2113594951,0,,3449069,37549105,1510687197720
282,3449069,3444688,9,1510687232882,3281.57397460938,-111775.890625,-5487.7470703125,0.859182238578796,-0.477083504199982,0.184924647212029,9746.94921875,-115281.375,-4182.85693359375,-0.862853109836578,0.478797018527985,-0.161981418728828,1581610878,0,,3449069,37549105,1510687197720
283,3449069,3454042,9,1510687934605,1909.24450683594,-112223.0234375,-5316.7470703125,0.891059577465057,0.453243046998978,0.0241578463464975,9293.8544921875,-115042.6796875,-4457.841796875,-0.929076433181763,0.357054710388184,-0.096586100757122,2113594951,0,,3449069,37549105,1510687197720
284,3449084,3452507,9,1510687800761,3849.45336914062,-103494.84375,-4325.38232421875,-0.197917222976685,0.945169389247894,-0.259775966405869,-9899.888671875,-120497.703125,-2302.71264648438,0.620039820671082,0.779145836830139,-0.092100091278553,803140991,0,,3449084,37549105,1510687199887
285,3449084,3447264,9,1510687961924,-10941.609375,-81332.5546875,-5041.70556640625,-0.921957552433014,0.387283563613892,-0.00239705806598067,-9371.43359375,-78818.859375,-4714.89599609375,-0.541462242603302,-0.831066370010376,-0.127072125673294,1103024654,0,,3449084,37549105,1510687199887
286,3450002,3443221,9,1510687407508,9460.4296875,-114877.8671875,-4229.8720703125,0.00353691261261702,-0.997162878513336,0.0751899033784866,12649.8994140625,-115114.46875,-4598.85791015625,-0.991170585155487,0.092730812728405,0.0947726145386696,1581610878,0,,3450002,37549105,1510687317036
287,3450002,3443221,9,1510687406957,9460.4453125,-114707.6015625,-4361.46826171875,0.0156389642506838,-0.994570553302765,0.102881968021393,12649.8994140625,-115114.46875,-4598.85791015625,-0.989095866680145,0.135301321744919,0.0581625550985336,1581610878,0,,3450002,37549105,1510687317036
288,3449344,3450203,9,1510687608697,-21359.828125,-80939.7734375,-4056.83032226562,0.78124326467514,0.535882949829102,-0.32013812661171,-15279.19921875,-63909.0078125,-2052.65795898438,-0.333908766508102,-0.93802934885025,-0.0927681252360344,2113594951,0,,3449344,37549105,1510687239832
289,3449344,3449608,9,1510687463405,-25853.787109375,-79801.046875,-2905.4765625,0.803821444511414,-0.568424105644226,-0.175399914383888,-29345.890625,-78203.984375,-1689.62084960938,0.951780557632446,-0.0250997766852379,-0.305751025676727,-748308999,-1,,3449344,37549105,1510687239832
290,3449344,3450203,9,1510687637757,-20963.814453125,-81098.6796875,-4218.38525390625,0.735602855682373,-0.418952852487564,-0.532322108745575,-15279.19921875,-63909.0078125,-2052.65795898438,-0.313936769962311,-0.943310558795929,-0.107744462788105,2113594951,0,,3449344,37549105,1510687239832
291,3449140,3457988,9,1510689448465,9389.72265625,-116301.6640625,-4580.13330078125,-0.983987629413605,-0.145478576421738,-0.102977499365807,3762.24389648438,-119311.9140625,-4736.68212890625,0.883897244930267,0.466260582208633,0.0364239849150181,1581610878,0,,3449140,37549105,1510687208970
292,3449140,3454523,9,1510688154463,-7344.7177734375,-131073.4375,689.143432617188,0.674046397209167,0.721426069736481,-0.158763483166695,9619.2333984375,-115770.9296875,-3877.4072265625,-0.724171340465546,-0.653951525688171,0.218914151191711,-1167645854,0,,3449140,37549105,1510687208970
293,3449140,3454042,9,1510688981812,6002.09912109375,-107859.734375,-4710.75634765625,0.100191324949265,0.994766473770142,0.020036282017827,-632.697204589844,-112652.34375,-5112.60546875,0.808402121067047,0.584194481372833,0.0721302703022957,2113594951,0,,3449140,37549105,1510687208970
294,3449140,3463210,9,1510689410180,10259.12890625,-116917.015625,-4574.86572265625,-0.106349922716618,0.988390505313873,-0.108507201075554,9962.416015625,-116770.234375,-4574.85791015625,0.692142009735107,0.720865666866302,0.0359449312090874,1905402143,-1,,3449140,37549105,1510687208970
295,3449140,3454042,9,1510688981439,5976.986328125,-107868.625,-4713.70263671875,-0.50239372253418,0.864293336868286,0.0244453847408295,-632.697204589844,-112652.34375,-5112.60546875,0.809420228004456,0.581276059150696,0.0834090560674667,2113594951,0,,3449140,37549105,1510687208970
296,3449140,3454142,9,1510687898201,-10966.5966796875,-123624.8359375,-946.679443359375,0.98206353187561,-0.0935888513922691,-0.163684070110321,-12355.2255859375,-125828.875,-209.806182861328,0.51053911447525,0.820955157279968,-0.255699932575226,1581610878,0,,3449140,37549105,1510687208970
297,3449140,3454042,9,1510688981176,5976.986328125,-107868.625,-4713.70263671875,-0.50239372253418,0.864293336868286,0.0244453847408295,-632.697204589844,-112652.34375,-5112.60546875,0.807206273078918,0.584509134292603,0.0822625309228897,2113594951,0,,3449140,37549105,1510687208970
298,3449140,3454142,9,1510687898665,-10906.17578125,-123635.3046875,-972.604919433594,0.964900016784668,-0.203691333532333,-0.165764316916466,-12355.2255859375,-125828.875,-209.806182861328,0.533628225326538,0.802622854709625,-0.266528278589249,1581610878,0,,3449140,37549105,1510687208970
299,3449140,3454042,9,1510688985169,6182.54150390625,-106708.6875,-4338.4443359375,0.125975370407104,0.990112602710724,-0.0617035590112209,-632.697204589844,-112652.34375,-5112.60546875,0.751161158084869,0.650094330310822,0.114604443311691,2113594951,0,,3449140,37549105,1510687208970
300,3449292,3457757,9,1510688955991,14963.3935546875,-105231.046875,-4646.11572265625,0.828350365161896,0.541164398193359,0.144833475351334,17243.20703125,-103511.0703125,-4177.927734375,-0.78107476234436,-0.593333899974823,-0.194620370864868,1103024654,0,,3449292,37549105,1510687233300
301,3449292,3457757,9,1510688956149,14966.5537109375,-105234.9375,-4648.81396484375,0.782724142074585,0.603631436824799,0.151565343141556,17243.20703125,-103511.0703125,-4177.927734375,-0.788904666900635,-0.591683089733124,-0.165953353047371,1103024654,0,,3449292,37549105,1510687233300
302,3451527,3454817,9,1510687967242,-18675.349609375,-123912.5703125,-1597.87805175781,0.988852143287659,0.0485791936516762,0.140753164887428,-17622.3984375,-121351.8828125,-1761.78674316406,-0.388219356536865,-0.920229017734528,0.0496422126889229,-202846225,0,,3451527,37549105,1510687533960
303,3451527,3451366,9,1510687882654,-18960.912109375,-128982.0703125,-159.016632080078,0.408561944961548,0.868783116340637,-0.279808938503265,-18968.63671875,-128531.5625,-207.773422241211,0.407961964607239,0.894074738025665,-0.18492503464222,1719842945,-1,,3451527,37549105,1510687533960
304,3451527,3454817,9,1510687967746,-18617.62109375,-123915.1328125,-1569.6708984375,0.989961743354797,0.0584382452070713,0.128688260912895,-17677.03125,-121400.59375,-1746.400390625,-0.351288735866547,-0.935164391994476,0.0454285405576229,-202846225,0,,3451527,37549105,1510687533960
305,3451527,3454817,9,1510687967378,-18662.6953125,-123903.734375,-1596.48608398438,0.989003241062164,0.0490618608891964,0.139519095420837,-17639.02734375,-121366.6484375,-1757.12915039062,-0.370743811130524,-0.927329540252686,0.0510784983634949,-202846225,0,,3451527,37549105,1510687533960
306,3449586,3449069,9,1510687453346,9711.037109375,-108794.96875,-5244.3623046875,-0.209152489900589,-0.975946366786957,-0.0615122355520725,2266.14013671875,-114268.140625,-5231.7431640625,0.799259424209595,0.600407719612122,0.0263622403144836,803140991,0,,3449586,37549105,1510687271357
307,3449586,3449069,9,1510687452893,9684.9521484375,-108725.3203125,-5197.64892578125,-0.161161065101624,-0.978860795497894,-0.12593075633049,2266.14013671875,-114268.140625,-5231.7431640625,0.80684894323349,0.59004807472229,0.0289498418569565,803140991,0,,3449586,37549105,1510687271357
308,3449586,3449069,9,1510687354767,11246.095703125,-104892.4375,-3919.20043945312,0.0619619823992252,-0.982393324375153,-0.176249548792839,2190.83276367188,-114237.078125,-5231.46044921875,0.685366094112396,0.718206107616425,0.120221868157387,803140991,0,,3449586,37549105,1510687271357
309,3449608,3457184,9,1510688285495,-2810.39331054688,-117808.453125,-4454.693359375,0.975700497627258,0.152484372258186,-0.15734389424324,10570.0869140625,-114155.09375,-4476.1259765625,-0.959003210067749,-0.283296406269073,0.00747808674350381,1133825561,0,,3449608,37549105,1510687274690
310,3449608,3454042,9,1510688264217,-2242.64306640625,-114703.5546875,-4878.90234375,-0.779564499855042,-0.603701531887054,0.166804030537605,2059.58642578125,-129109.578125,-2296.61279296875,-0.287113964557648,0.945183277130127,-0.155544340610504,2113594951,0,,3449608,37549105,1510687274690
311,3449687,3459087,9,1510688511100,-34234.87890625,-77668.609375,-1252.73095703125,0.94206428527832,-0.319049268960953,-0.103549495339394,-29591.953125,-79232.078125,-1600.88049316406,-0.944077670574188,0.321346282958984,0.0738514065742493,1569417135,0,,3449687,37549105,1510687281295
312,3449680,3444688,9,1510687467784,9464.1513671875,-115857.7578125,-4598.865234375,-0.0291735697537661,0.997398734092712,-0.0659135431051254,9463.611328125,-114397.1640625,-4626.86572265625,0.0104256682097912,-0.997616529464722,0.0682091489434242,1581610878,0,,3449680,37549105,1510687280410
313,3449680,3446169,9,1510687348054,8612.556640625,-120383.796875,-4632.42724609375,-0.273600697517395,0.95787101984024,-0.087325781583786,14627.7099609375,-120895.671875,-4598.86572265625,-0.996049702167511,0.0878916084766388,0.0126550029963255,826096074,0,,3449680,37549105,1510687280410
314,3449680,3448374,9,1510687406094,8413.6552734375,-120179.859375,-4680.64013671875,-0.036296371370554,0.998471021652222,0.0416930131614208,2548.6962890625,-119386.359375,-4584.38427734375,0.991237103939056,-0.130273550748825,-0.0218579042702913,1581610878,0,,3449680,37549105,1510687280410
315,3449680,3446169,9,1510687347358,8640.1064453125,-120409.1484375,-4630.36279296875,-0.258712589740753,0.961716651916504,-0.0903816148638725,14627.7099609375,-120895.671875,-4598.86572265625,-0.997052609920502,0.0761426612734795,0.00939549319446087,826096074,0,,3449680,37549105,1510687280410
316,3449759,3446088,9,1510687372698,18652.8046875,-116115.84375,-5193.85595703125,-0.322109997272491,-0.938057839870453,-0.127642497420311,24047.6875,-111609.5390625,-4061.55297851562,-0.758757710456848,-0.635709404945374,-0.141986981034279,803140991,0,,3449759,37549105,1510687289660
317,3449759,3447424,9,1510687781717,-8179.52197265625,-126449.3046875,-156.690078735352,-0.609947502613068,0.762854635715485,-0.214515328407288,-10321.369140625,-127708.9140625,268.377655029297,0.839504063129425,0.506028056144714,-0.197910606861115,1103024654,0,,3449759,37549105,1510687289660
318,3449759,3445088,9,1510687777860,-8206.736328125,-126474.671875,-154.33659362793,-0.684223890304565,0.713166415691376,-0.152418255805969,-11689.455078125,-122864.390625,-1042.94885253906,0.682935833930969,-0.71250706911087,0.161034852266312,803140991,0,,3449759,37549105,1510687289660
319,3449759,3447424,9,1510687782672,-8174.03759765625,-126445.2265625,-156.957046508789,-0.570840299129486,0.790242314338684,-0.222841784358025,-10321.369140625,-127708.9140625,268.377655029297,0.840274155139923,0.506602108478546,-0.19311548769474,1103024654,0,,3449759,37549105,1510687289660
320,3449618,3449140,9,1510688497127,-34820.6953125,-83104.078125,-1241.84423828125,0.815196812152863,-0.579168677330017,-0.00421856576576829,-33628.828125,-83089.2578125,-1241.84484863281,-0.995258986949921,-0.0105917602777481,-0.0966814905405045,-1376314898,0,,3449618,37549105,1510687273038
321,3449618,3449140,9,1510688497939,-34858.19140625,-83115.9921875,-1241.8447265625,0.996862769126892,-0.0591336823999882,0.0526104159653187,-33610.9609375,-83047.578125,-1241.84484863281,-0.992695093154907,-0.0841435715556145,-0.0864659696817398,-1376314898,0,,3449618,37549105,1510687273038
322,3449618,3449140,9,1510688497392,-34813.26953125,-83100.25,-1241.84423828125,0.929700255393982,0.366326183080673,0.0382443144917488,-33612.58984375,-83062.921875,-1241.84484863281,-0.997995316982269,-0.0244992412626743,-0.0583541095256805,-1376314898,0,,3449618,37549105,1510687273038
323,3449638,3449069,9,1510687456202,9351.849609375,-109314.7265625,-5251.2060546875,0.186831921339035,-0.97336483001709,-0.13287091255188,2266.14013671875,-114268.140625,-5231.7431640625,0.810990333557129,0.584763884544373,0.0185984447598457,803140991,0,,3449638,37549105,1510687275837
324,3449638,3449069,9,1510687455488,9282.021484375,-108997.4609375,-5247.08642578125,0.222619086503983,-0.967476308345795,-0.120126783847809,2266.14013671875,-114268.140625,-5231.7431640625,0.792346835136414,0.609599947929382,0.0239661540836096,803140991,0,,3449638,37549105,1510687275837
325,3449976,3447218,9,1510687357639,18227.2734375,-100368.3125,-4094.60815429688,0.962951362133026,-0.262017399072647,0.0638085752725601,32420.00390625,-90338.6875,-1746.41198730469,-0.80797815322876,-0.580710172653198,-0.0997346341609955,1569417135,0,,3449976,37549105,1510687313436
326,3449976,3447218,9,1510687362399,18215.25,-100442.09375,-4125.54345703125,0.939753890037537,0.34174770116806,0.00843679439276457,32420.00390625,-90338.6875,-1746.41198730469,-0.809991538524628,-0.57617175579071,-0.109269388020039,1569417135,0,,3449976,37549105,1510687313436
327,3450226,3457103,9,1510689042598,-32881.578125,-68076.9140625,-2405.48754882812,0.966517806053162,0.129004597663879,-0.221813425421715,-34509.859375,-73386.8125,-1662.16613769531,-0.0627026483416557,-0.991107285022736,-0.117366030812263,1905402143,-1,,3450226,37549105,1510687349116
328,3450226,3468917,9,1510689769791,-29460.20703125,-85486.2265625,-2341.505859375,0.862315654754639,0.266191810369492,-0.430759310722351,-28281.365234375,-85154.5390625,-2931.2841796875,-0.873734474182129,-0.247848019003868,0.418520420789719,1103024654,0,,3450226,37549105,1510687349116
329,3450226,3452528,9,1510688097686,10419.1337890625,-113912.84375,-4574.8564453125,-0.897175669670105,-0.421808868646622,0.130969762802124,-8880.0986328125,-121132.640625,-2185.20727539062,0.938276708126068,0.338463097810745,-0.0712700709700584,1569417135,0,,3450226,37549105,1510687349116
330,3450226,3450070,9,1510688284796,10725.5380859375,-115062.5,-4574.86328125,-0.792339026927948,-0.122661180794239,-0.597622871398926,29041.10546875,-111240.796875,-2044.88891601562,-0.970411717891693,-0.201358452439308,-0.133250877261162,604045252,0,,3450226,37549105,1510687349116
331,3450226,3468917,9,1510689769923,-29475.568359375,-85494.15625,-2344.39282226562,0.868556082248688,0.287763625383377,-0.403487920761108,-28299.66015625,-85171.21875,-2930.89453125,-0.874817907810211,-0.244444012641907,0.41825920343399,1103024654,0,,3450226,37549105,1510687349116
332,3450226,3457250,9,1510689637272,-33400.53125,-81021.3828125,-1650.72546386719,-0.451006174087524,0.890673339366913,-0.0573972724378109,-30637.451171875,-81701.6953125,-1694.37426757812,-0.989061892032623,0.13761579990387,-0.0530894435942173,-748308999,-1,,3450226,37549105,1510687349116
333,3450226,3468917,9,1510689769602,-29454.958984375,-85476.140625,-2334.61352539062,0.873623490333557,0.227485954761505,-0.430153697729111,-28256.767578125,-85132.6328125,-2929.5439453125,-0.874418437480927,-0.235677972435951,0.424085199832916,1103024654,0,,3450226,37549105,1510687349116
334,3450226,3450070,9,1510688285564,10763.4140625,-115052.1796875,-4574.86376953125,-0.302528977394104,0.438787192106247,-0.846133530139923,29041.10546875,-111240.796875,-2044.88891601562,-0.969490468502045,-0.203301206231117,-0.136955484747887,604045252,0,,3450226,37549105,1510687349116
335,3450865,3453249,9,1510688072806,10104.6181640625,-118338.7421875,-4587.4443359375,-0.0366110727190971,-0.981208443641663,-0.189445644617081,16046.91015625,-117742.0390625,-4575.0419921875,-0.997578740119934,-0.0691636800765991,0.00728634465485811,-748308999,-1,,3450865,37549105,1510687431389
336,3450058,3446088,9,1510687400194,15888.130859375,-118332.1484375,-4574.86572265625,-0.834158420562744,-0.540860235691071,-0.107935033738613,24178.412109375,-112835.015625,-4339.8310546875,-0.831308424472809,-0.555808305740356,-0.00182199385017157,803140991,0,,3450058,37549105,1510687327164
337,3450058,3449680,9,1510687457265,14305.185546875,-116387.265625,-4517.5244140625,0.973199963569641,0.210711941123009,-0.092100091278553,9799.8623046875,-117511.4453125,-4626.86572265625,0.971111714839935,0.238309428095818,0.0122715383768082,1103024654,0,,3450058,37549105,1510687327164
338,3449917,3443221,9,1510687350072,9280.17578125,-116774.0078125,-4518.90576171875,0.502203464508057,0.857708334922791,-0.110127255320549,14407.017578125,-116776.59375,-4509.1357421875,-0.99986207485199,-0.0141882384195924,0.0086285350844264,1581610878,0,,3449917,37549105,1510687306503
339,3449917,3447588,9,1510687350165,9292.0849609375,-116753.6640625,-4532.38671875,0.502203464508057,0.857708334922791,-0.110127255320549,9529.5751953125,-114792.171875,-4574.86572265625,-0.106120087206364,-0.99431586265564,0.0086285350844264,826096074,0,,3449917,37549105,1510687306503
340,3449917,3443221,9,1510687348990,9124.732421875,-117039.8984375,-4582.3017578125,0.502625346183777,0.858428955078125,-0.10231014341116,14407.017578125,-116776.59375,-4509.1357421875,-0.997775673866272,-0.0645649880170822,-0.0165855437517166,1581610878,0,,3449917,37549105,1510687306503
341,3449838,3468978,9,1510689667639,-51816.96875,-57260.234375,-1622.0537109375,0.266780227422714,0.959723234176636,0.0880895629525185,-53512.30859375,-59624.26171875,-2554.2568359375,0.547321915626526,0.778246283531189,0.307849615812302,803140991,0,,3449838,37549105,1510687297583
342,3449838,3459522,9,1510689043762,-34329.28125,-69454.7265625,-1864.39074707031,0.921280920505524,-0.21059538424015,-0.326942056417465,-32948.30859375,-72793.6171875,-1667.42211914062,-0.958364427089691,0.155145049095154,-0.239724084734917,1905402143,-1,,3449838,37549105,1510687297583
343,3450203,3450070,9,1510687685108,-15281.1025390625,-63907.671875,-2052.40185546875,-0.734087407588959,-0.678792297840118,-0.0188863966614008,-15032.5263671875,-62238.828125,-1727.73718261719,-0.16008847951889,-0.96198695898056,-0.221252635121346,604045252,0,,3450203,37549105,1510687348465
344,3450203,3450070,9,1510687685534,-15289.345703125,-63909.2734375,-2053.33154296875,-0.981873571872711,-0.188953518867493,-0.0148600824177265,-15032.5263671875,-62238.828125,-1727.73718261719,-0.163170516490936,-0.965074717998505,-0.204953894019127,604045252,0,,3450203,37549105,1510687348465
345,3450105,3450203,9,1510687570940,-23380.2578125,-79267.953125,-3689.4716796875,0.973739504814148,0.0570122413337231,-0.220410868525505,-15288.2138671875,-63900.57421875,-2043.11706542969,-0.461251735687256,-0.883411943912506,-0.082644984126091,2113594951,0,,3450105,37549105,1510687335366
